Titre source;Exemples cités;Date_stat;Type;Date;Citations
Le Réveille-matin (1574); Familles des Saxons fournissent des Empereurs;; Moyen Âge tardif; XIVe-XVe siècle;" ""le sacré Empire des Romains se peut dire l'estre aux familles des Palatins, des Saxons, de ceux de Bavieres"""
Le Réveille-matin (1574); Paris commet une perfidie contre Menelaus;je ne sais pas; Mythologie; Antiquité;" ""eversion de Troye pour la perfidie commise par Paris à Menelaus"""
Le Réveille-matin (1574); Satyre baise le feu de Promethee;je ne sais pas; Mythologie; Antiquité;" ""Ainsi le Satyre indiscret voyant... esclairer le feu trouvé par Promethee, le trouva si beau qu'il l'alla baiser"""
Question Politique (1569); Adam fait alliance avec Dieu;-4000; Antiquité biblique; Antiquité;" ""Dieu se demettant de sa Majesté... a contracté & capitulé avec son peuple par plusieurs fois? Premierement avec **Adam**"" [5]"
Question Politique (1569); Noé fait alliance avec Dieu;-2348; Antiquité biblique; Antiquité;" ""Dieu se demettant de sa Majesté... a contracté & capitulé avec son peuple... Premierement avec Adam, & puis avec **Noé**"" [5]"
Question Politique (1569); Abraham fait alliance avec Dieu;-1900; Antiquité biblique; Antiquité;" ""Dieu se demettant de sa Majesté... a contracté & capitulé avec son peuple... tiercement avec **Abraham**, Isaac & Jacob"" [5]"
Question Politique (1569); Isaac fait alliance avec Dieu;-1804; Antiquité biblique; Antiquité;" ""Dieu se demettant de sa Majesté... a contracté & capitulé avec son peuple... tiercement avec Abraham, **Isaac** & Jacob"" [5]"
Question Politique (1569); Jacob fait alliance avec Dieu;-1760; Antiquité biblique; Antiquité;" ""Dieu se demettant de sa Majesté... a contracté & capitulé avec son peuple... tiercement avec Abraham, Isaac & **Jacob**"" [5]"
Question Politique (1569); Pharaon achète les biens de ses sujets;-1707; Antiquité biblique; Antiquité;" ""Les saintes lettres nous monstrent les achats que fit **Pharaon** des biens de ses subjets"" [1]"
Question Politique (1569); Moïse conduit le peuple d'Israël;-1491; Antiquité biblique; Antiquité;" ""Dieu se demettant de sa Majesté... a contracté & capitulé avec son peuple... puis avec **Moyse** & tout **Israël**"" [5]"
Question Politique (1569); Rois d'Israël procèdent de l'élection des peuples;-1095; Antiquité biblique; Antiquité;" ""l'origine des justes & legitimes Rois est procedée par election des peuples: come il appert par l'institution des **Rois d'Israël**"" [2, 3]"
Question Politique (1569); Salomon fait alliance avec Dieu;-1004; Antiquité biblique; Antiquité;" ""Dieu se demettant de sa Majesté... a contracté & capitulé avec son peuple... consequemment avec David & **Salomon**"" [5]"
Question Politique (1569); David fait alliance avec Dieu;-1003; Antiquité biblique; Antiquité;" ""Dieu se demettant de sa Majesté... a contracté & capitulé avec son peuple... consequemment avec **David** & Salomon"" [5]"
Question Politique (1569); Roboam refuse de transiger avec ses sujets;-931; Antiquité biblique; Antiquité;" ""**Roboam**... lequel à la verité refusa & dedaigna de transiger accorder & capituler avec ses humbles subjetz"" [4]"
Question Politique (1569); Jézabel commande de tuer les ministres de Dieu;-860; Antiquité biblique; Antiquité;" ""La Royne **Jesabel** commanda qu'on tuast tous les ministres de la parole de Dieu"" [1, 7]"
Question Politique (1569); Nabot subit la prise de sa vigne;-860; Antiquité biblique; Antiquité;" ""la prise de la vigne de **Nabot**, & autres semblables contrats faits reciproquement entre les Princes & subjets"" [1]"
Question Politique (1569); Hérode ordonne le massacre des Seigneurs;-4; Antiquité biblique; Ier siècle;" ""**Herodes** estant malade fit prendre tous les **Seigneurs** de son pays, & enjoignit à ses domestiques qu'ilz fussent tous mis à mort"" [6]"
Question Politique (1569); Lycurgue établit un Sénat à Sparte;-800; Antiquité classique; Antiquité;" ""un **Senat** de **Sparte** establi par **Lycurgue**, pour modifier la volonté des Rois"" [8-10]"
Question Politique (1569); Théopompe assure son Royaume par des correcteurs;-720; Antiquité classique; Antiquité;" ""**Theopompe** Roy de **Sparte**, que par le moyen de telz correcteurs & emendateurs... son Royaume en sera plus seur"" [10, 11]"
Question Politique (1569); Numa Pompilius reçoit l'appel du peuple romain;-715; Antiquité classique; Antiquité;" ""duquel nombre ont esté **Nume** second Roy de **Rome**, appellé le divin"" [12]"
Question Politique (1569); Phalaris subit la haine de ses sujets;-562; Antiquité classique; Antiquité;" ""considérer la vie des Rois cruelz & tyrans... d'Alexandre Pherée, de **Phalaris**, de Tarquin le superbe"" [19]"
Question Politique (1569); Cambise désire épouser sa propre sœur;-525; Antiquité classique; Antiquité;" ""**Cambise** Roy de Perse dedié à toute impudicité, eut envie d'espouser sa seur"" [14]"
Question Politique (1569); Tarquin le superbe perd son Empire;-509; Antiquité classique; Antiquité;" ""Phalaris, de **Tarquin le superbe**... privez de leurs puissances, & spoliez de leurs Empires par leurs peuples"" [19, 20]"
Question Politique (1569); Gélon en Syracuse rend compte de sa gestion;-482; Antiquité classique; Antiquité;" ""Thesée à Athenes, & **Gelon** en **Syracuse**, se presentans à toutes heures nuds"" [10]"
Question Politique (1569); Alexandre Pherée est tué par ses proches;-358; Antiquité classique; Antiquité;" ""considérer la vie des Rois cruelz & tyrans... d'**Alexandre Pherée**, de Phalaris, de Tarquin le superbe"" [19]"
Question Politique (1569); Hérostrate brûle le temple de Diane à Éphèse;-356; Antiquité classique; Antiquité;" ""**Herostrate** qui mit le feu dedans le memorable temple de Diane d'**Ephese**"" [15]"
Question Politique (1569); Denys le Tyran est spolié de sa puissance;-343; Antiquité classique; Antiquité;" ""considérer la vie des Rois cruelz & tyrans... des deux **Denys**, & d'Agathocle Rois de Syracuse"" [19]"
Question Politique (1569); Philippe de Macédoine ruine la ville de Thèbes;-335; Antiquité classique; Antiquité;" ""**Philippe** Roy de Macedoine fit de froit sang ruiner **Thebes**, & tuer une infinité de notables citoyens"" [7]"
Question Politique (1569); Philippe ruine la ville de Thèbes;-335; Antiquité classique; Antiquité;" ""**Philippe** Roy de Macedoine fit de froit sang ruiner **Thebes**, & tuer une infinité de notables citoyens"" [7, 19]"
Question Politique (1569); Agathocle est cité parmi les tyrans de Syracuse;-303; Antiquité classique; Antiquité;" ""considérer la vie des Rois cruelz & tyrans... des deux Denys, & d'**Agathocle** Rois de Syracuse"" [19]"
Question Politique (1569); Sagontins choisissent de se consumer par le feu;-219; Antiquité classique; Antiquité;" ""faire comme les **Sagontins**, qui aimerent mieux se consommer par feu avec leurs femmes & enfans"" [18]"
Question Politique (1569); Paul Aemyle enrichit son armée par le pillage;-167; Antiquité classique; Antiquité;" ""piller soixante & dix villes de l'Empire... pour seulement enrichir l'armée de **Paul Aemyle**"" [7]"
Question Politique (1569); Paul Émile pille soixante et dix villes;-167; Antiquité classique; Antiquité;" ""piller soixante & dix villes de l'Empire... pour seulement enrichir l'armée de **Paul Aemyle**"" [7]"
Question Politique (1569); Blosse refuse de trahir Gracchus lors d'un interrogatoire;-133; Antiquité classique; Antiquité;" ""comme fit **Blosse** à l'interrogatoire qu'on luy proposa, pour les entreprises de Tybere **Gracche**"" [17]"
Question Politique (1569); Sylla tue les légions de son propre parti;-82; Antiquité classique; Ier siècle av. J.-C.;" ""Autant en fit **Sylla** Dictateur de quelques legions Romaines, qui avoyent abandonné son ennemi"" [16]"
Question Politique (1569); Auguste est un modèle de félicité;-7; Antiquité classique; Ier siècle;" ""procedant à la reception des autres Empereurs, il leur desiroit la felicité d'**Auguste**, & bonté de Trajan"" [12]"
Question Politique (1569); Néron subit la corruption de la licence;61; Antiquité classique; Ier siècle;" ""Pareille licence fut engravée en l'esprit de **Neron**, apres les cinq ans esquelz il avoit assez bien fait son devoir"" [13]"
Question Politique (1569); Vitellius finit ses jours misérablement;69; Antiquité classique; Ier siècle;" ""de **Vitelle**, Domitian, Commode, Heliogabale, & infiniz autres que je supersederay de nommer"" [20]"
Question Politique (1569); Titus reçoit le nom de délices du genre humain;80; Antiquité classique; Ier siècle;" ""**Tite** Empereur, appellé les delices du genre humain, pour l'humanité de sa vie"" [12]"
Question Politique (1569); Domitien est meurtri par ses domestiques;96; Antiquité classique; Ier siècle;" ""de Vitelle, **Domitian**, Commode, Heliogabale... les autres tuez & meurtriz cruellement par leurs subjetz"" [20]"
Question Politique (1569); Trajan reçoit le témoignage public du Sénat;98; Antiquité classique; IIe siècle;" ""**Trajan** nommé le bon, duquel le **Senat** Romain avoit retenu ce tesmoignage public"" [12]"
Question Politique (1569); Commode vit dans les frayeurs et soupçons;190; Antiquité classique; IIe siècle;" ""la vie de **Commode** pleine de craintes, de frayeurs & soupçons, voire jusques à se deffier de leurs femmes"" [20]"
Question Politique (1569); Julie persuade Caracalla d'épouser sa marâtre;202; Antiquité classique; IIIe siècle;" ""**Caracalle** Empereur de Rome fut induit par façons impudiques de **Julie** sa marastre de l'espouser"" [14]"
Question Politique (1569); Héliogabale mène une vie licentieuse;220; Antiquité classique; IIIe siècle;" ""la vie de **Heliogabale** comme elle à esté licentieuse, vitieuse & abandonnée"" [20]"
Question Politique (1569); Alexandre Sévère administre justement son Empire;229; Antiquité classique; IIIe siècle;" ""De pareil ordre sera **Alexandre Severe** Empereur, ne cedant à aucun Roy en juste & politique administration"" [12]"
Question Politique (1569); Grenade participent aux États d'Espagne;1520; Contemporain à l'auteur; XVIe siècle;" ""Le Roy d'Hespagne és Royaumes de Castille, d'Arragon, Cataloigne, **Grenade**"" [63, 64]"
Question Politique (1569); Marseille jouit de grands privilèges;1520; Contemporain à l'auteur; XVIe siècle;" ""**Marseille** a encores plus grans & authentiques privileges"" [45]"
Question Politique (1569); Grand Conseil de Venise modère la volonté du Duc;1520; Contemporain à l'auteur; XVIe siècle;" ""grand conseil de **Venise** ordonné pour semblable effet à l'entour de leur **Duc**"" [9, 68]"
Question Politique (1569); Électeurs se reconnaissent sujets de l'Empire;1520; Contemporain à l'auteur; XVIe siècle;" ""**Electeurs** de l'**Empire** qui sont sept grans Seigneurs... se reconnoissent subjetz de l'Empire"" [67-69]"
Question Politique (1569); Peuple de Portugal garde le bien du pays;1520; Contemporain à l'auteur; XVIe siècle;" ""Le pareil se pratique en **Portugal**, Angleterre, Escosse, Navarre & Bearn"" [65]"
Question Politique (1569); Castillans déduisent leurs griefs aux États;1520; Contemporain à l'auteur; XVIe siècle;" ""Le Roy d'Hespagne és Royaumes de **Castille**... les estatz le deduisent par forme de grief"" [63, 64]"
Question Politique (1569); Cataloignes s'assemblent annuellement aux États;1520; Contemporain à l'auteur; XVIe siècle;" ""Le Roy d'Hespagne és Royaumes de Castille, d'Arragon, **Cataloigne**, Grenade"" [63, 64]"
Question Politique (1569); François Ier refuse de démembrer la Bourgogne;1526; Contemporain à l'auteur; 1526;" ""Le Roy **François**... ayant esté pris prisonnier... n'eust point pouvoir de demembrer la **Bourgoigne**"" [40, 46-49]"
Question Politique (1569); Duc de Florence reçoit sa charge par écrit;1537; Contemporain à l'auteur; XVIe siècle;" ""Seigneurs feudataires de l'Empire, comme les Ducz de Milan, de **Florence**, & autres"" [68]"
Question Politique (1569); Chancelier Poyet veut imposer la ville d'Orléans;1542; Contemporain à l'auteur; XVIe siècle;" ""le Roy François premier par l'avis du **Chancelier Poyet** vouloit imposer sur icelle pour la ruiner"" [50]"
Question Politique (1569); Duc de Milan reçoit sa charge par écrit;1546; Contemporain à l'auteur; XVIe siècle;" ""Seigneurs feudataires de l'Empire, comme les **Ducz de Milan**, de Florence, & autres"" [68]"
Question Politique (1569); Province de Guyenne rachète la gabelle du sel;1548; Contemporain à l'auteur; XVIe siècle;" ""La **Guyene** à usé de pareil rachat de la gabelle du sel. Ce sont capitulations"" [50]"
Question Politique (1569); Connestable Montmorency préfère la guerre aux sujets;1550; Contemporain à l'auteur; 1550s;" ""le pauvre **Montmorency Connestable**... osa dire qu'il valoit mieux que le Roy eust guerre"" [56]"
Question Politique (1569); Henri II veut introduire l'inquisition en France;1555; Contemporain à l'auteur; 1555;" ""vivant & regnant le Roy **Henry deuzieme**... pour introduire en son Royaume l'**inquisition**"" [51-53]"
Question Politique (1569); Parlement de Paris résiste à l'inquisition;1555; Contemporain à l'auteur; 1555;" ""ne peut faire flechir la rondeur & integrité des juges du **Parlement de Paris**"" [51, 52]"
Question Politique (1569); Peuple de Navarre et Béarn use de ce même droit;1555; Contemporain à l'auteur; XVIe siècle;" ""Le pareil se pratique en Portugal, Angleterre, Escosse, **Navarre** & **Bearn**"" [65]"
Question Politique (1569); Défaite de Saint Quentin affaiblit la France;1557; Contemporain à l'auteur; 1557;" ""capitulations qui surent faites avec l'ennemi public apres la perte de la rencontre **Saint Quentin**"" [56]"
Question Politique (1569); Paul IV ensanglante la Chrétienté;1557; Contemporain à l'auteur; 1557;" ""le saint Pere **Paul Carafe**... par laquelle toute la **Chrestienté** fut ensanglantée"" [18, 53]"
Question Politique (1569); Peuple d'Angleterre pratique ces mêmes États;1558; Contemporain à l'auteur; XVIe siècle;" ""Le pareil se pratique en Portugal, **Angleterre**, Escosse, Navarre & Bearn"" [65]"
Question Politique (1569); Anne du Bourg meurt par le feu avec constance;1559; Contemporain à l'auteur; 1559;" ""le pauvre **Bourg** à souffrir mort par le feu... avec telle constance & grace de Dieu"" [18, 54, 55]"
Question Politique (1569); Conseiller de Foix est emprisonné pour son opinion;1559; Contemporain à l'auteur; 1559;" ""trainer tyranniquement en prison plusieurs bons & notables conseillers, & entre autres **de Foix**"" [54]"
Question Politique (1569); Conseiller du Faur est arrêté pour avoir opiné;1559; Contemporain à l'auteur; 1559;" ""trainer tyranniquement en prison plusieurs bons & notables conseillers, & entre autres **du Faur**"" [54]"
Question Politique (1569); Conseiller Fumée est emprisonné tyranniquement;1559; Contemporain à l'auteur; 1559;" ""trainer tyranniquement en prison plusieurs bons & notables conseillers... entre autres **Fumée**"" [54]"
Question Politique (1569); Antoine de Navarre manque de fermeté;1560; Contemporain à l'auteur; 1560s;" ""si le feu Roy de **Navarre Antoine** eust sceu garder constance & fermeté en ses deliberations"" [61]"
Question Politique (1569); Arragonois tiennent les États chaque année;1560; Contemporain à l'auteur; XVIe siècle;" ""Le Roy d'Hespagne és Royaumes de Castille, d'**Arragon**... à accoustumé de tenir les estatz"" [63, 64]"
Question Politique (1569); États d'Orléans profitent grandement au Royaume;1560; Contemporain à l'auteur; 1560;" ""nous avons veu en ce tems combien proffiterent les estatz tenuz à **Orleans**"" [59, 60]"
Question Politique (1569); Peuple d'Escosse maintient ses coutumes par les États;1560; Contemporain à l'auteur; XVIe siècle;" ""Le pareil se pratique en Portugal, Angleterre, **Escosse**, Navarre & Bearn"" [65, 66]"
Question Politique (1569); Ville d'Orléans rachète l'imposition foraine;1560; Contemporain à l'auteur; XVIe siècle;" ""La ville d'**Orleans** a racheté de nostre tems... l'imposition foraine"" [50]"
Question Politique (1569); Jean de Poltrot opprime l'affectateur de la tyrannie;1563; Contemporain à l'auteur; 1563;" ""magnanimité & grandeur de cœur de **Jean de Poltrot**... opprima l'affectateur de la tyrannie"" [57, 58]"
Question Politique (1569); Arlésiens refusent le paiement du taillon;1520; Contemporain à l'auteur; XVIe siècle;" ""Les habitans d'**Arles** en Provence... s'opposerent d'y estre cottisez au taillon"" [50, 62]"
Question Politique (1569); Villes-franches de l'Empire vivent en état populaire;1520; Contemporain à l'auteur; XVIe siècle;" ""**villes-franches**... lesquelles par pactions & capitulations... vivent en estat populaire"" [65, 67]"
Question Politique (1569); Childéric I perd son royaume pour ses vices;457; Haut Moyen Âge; Ve siècle;" ""vices de **Childeric** & Theodoric premiers de ce nom... furent chassez & privez de leur Royaume"" [21]"
Question Politique (1569); Théodoric I est chassé de son royaume;507; Haut Moyen Âge; Ve siècle;" ""vices de Childeric & **Theodoric** premiers de ce nom... furent chassez & privez de leur Royaume"" [21]"
Question Politique (1569); Bertaire refuse de capituler avec les sujets;661; Haut Moyen Âge; VIIe siècle;" ""**Bertaire** pernitieux conseiller... qui tenoit le parti contraire, & consequemment la main à ce qu'un Roy ne capitulast"" [27-30]"
Question Politique (1569); Bodelle venge son honneur par le meurtre du roi;675; Haut Moyen Âge; VIIe siècle;" ""**Bodelle** gentil-homme de cœur, pour la cruauté commise envers luy, de l'avoir fait foüetter"" [22]"
Question Politique (1569); Childéric II meurt pour sa cruauté;675; Haut Moyen Âge; 675;" ""**Childeric** second fut recompensé par un plus grief loyer, ayant esté tué avec sa femme enceinte"" [22]"
Question Politique (1569); Pépin d'Herstal réconcilie les bannis avec le prince;690; Haut Moyen Âge; VIIe siècle;" ""se reconcilierent avec leur Prince par l'intercession de **Pepin** qui fut establi general Maire du Palais"" [29]"
Question Politique (1569); Maires du Palais spolient les rois;700; Haut Moyen Âge; VIIIe siècle;" ""faisoyent ancienement les **Maires du Palais** ses predecesseurs Rois, à fin de le priver quelque jour"" [27, 29, 32, 33]"
Question Politique (1569); Charles Martel s'abstient de licence tyrannique;724; Haut Moyen Âge; VIIIe siècle;" ""depuis **Charles Martel** ou Pepin son fils, nul de noz Rois s'est tant desbordé"" [26]"
Question Politique (1569); Pépin le Bref prive son roi du royaume;751; Haut Moyen Âge; 751;" ""commettre une execrable desloyauté contre leur Roy Childeric... par le moyen de **Pepin**"" [23, 24]"
Question Politique (1569); Zacharie résiste à la demande de Pépin;751; Haut Moyen Âge; 751;" ""**Zacharie** pour lors seant au Papat, qui du commencement resista, ou bien subsista sur telle demande"" [25]"
Question Politique (1569); Charles le Simple résigne son Royaume à Raoul;923; Haut Moyen Âge; 923;" ""subjetz de **Charles le simple**, lesquelz consentirent à la resignation qu'il avoit faite par force"" [31]"
Question Politique (1569); Raoul de Bourgogne reçoit le royaume par force;923; Haut Moyen Âge; 923;" ""resignation qu'il avoit faite par force de son Royaume à **Raoul** Duc de Bourgoigne"" [31]"
Question Politique (1569); Charles VI gouverne sous l'avis des États;1356; Moyen Âge tardif; XVe siècle;" ""apres l'alienation fortuite de sens d'iceluy Roy **Charles VI**... ne voulurent s'entremesler... sans le semblable avis"" [37, 38]"
Question Politique (1569); Jean II est fait prisonnier à la journée de Poitiers;1356; Moyen Âge tardif; 1356;" ""Le Roy **Jean** ayant esté fait prisonnier du Roy d'Angleterre à la journée de **Poitiers**"" [34]"
Question Politique (1569); Étienne Marcel sauve le dauphin par un chaperon;1358; Moyen Âge tardif; 1358;" ""eust esté opprimé sans le chapperon de couleur que luy bailla le Prevost des marchans nommé **Estienne Marcel**"" [39]"
Question Politique (1569); Charles V recouvre la Guyenne par voie d'appel;1370; Moyen Âge tardif; XIVe siècle;" ""regnant **Charles le quint** son s'ilz, qui ne pensoit aucunement au recouvrement de la Guyene"" [35, 36]"
Question Politique (1569); La Rochelle se soumet contractuellement au roi de France;1372; Moyen Âge tardif; 1372;" ""**La Rochelle**, qui se retira de la puissance de l'Anglois pour se soumettre aux François"" [44, 45]"
Question Politique (1569); Chancelier Dormans conseille le roi sur l'appel;1378; Moyen Âge tardif; XIVe siècle;" ""**Dormans** (qui despuis fut son Chancelier) ayant la teste plus plombée & resolüe... luy persuada"" [36]"
Question Politique (1569); Duc d'Anjou refuse la tutelle sans les États;1407; Moyen Âge tardif; XIVe siècle;" ""**Ducz d'Anjou**, de Bourgoigne & de Bourbonnois ses freres... ne se voulurent entremettre de la tutelle"" [38]"
Question Politique (1569); Duc de Bourbonnois refuse la tutelle sans les États;1407; Moyen Âge tardif; XIVe siècle;" ""Ducz d'Anjou, de Bourgoigne & de **Bourbonnois** ses freres, apres sa mort ne se voulurent entremettre"" [38]"
Question Politique (1569); Duc de Bourgogne refuse la tutelle sans les États;1407; Moyen Âge tardif; XIVe siècle;" ""Ducz d'Anjou, de **Bourgoigne** & de Bourbonnois... ni entreprendre l'administration... sans l'avis des estatz"" [38]"
Question Politique (1569); Comte d'Armaignac interjette un appel au roi;1410; Moyen Âge tardif; XIVe siècle;" ""les bons subjetz du Royaume, & entre autres le **Comte d'Armaignac** interjetta une appellation"" [36]"
Question Politique (1569); Duc de Guyenne meurt par empoisonnement;1412; Moyen Âge tardif; XVe siècle;" ""presumption d'avoir fait empoisonner son frere le **Duc de Guyene**. Aussi les histoires tesmoignent"" [42]"
Question Politique (1569); Charles VII est privé de sa succession par contrat;1420; Moyen Âge tardif; 1420;" ""en priva par contract son filz **Charles septieme**. Les villes d'Orleans, Bourges & autres ne voulurent obeir"" [40]"
Question Politique (1569); Louis XI suscite la guerre du bien commun;1465; Moyen Âge tardif; XVe siècle;" ""**Loys unzieme**, lequel au moyen de l'austerité de ses meurs... suscita à l'encontre de luy une guerre civile"" [26, 41]"
Question Politique (1569); Charles VIII tient les États à Tours;1484; Moyen Âge tardif; 1484;" ""utilité qu'apporterent au Royaume les estatz tenuz à **Tours** au commencement du regne du Roy **Charles huitiesme**"" [41, 43]"
Question Politique (1569); Oreste est persécuté par les furies vengeresses;je ne sais pas; Mythologie; Antiquité;" ""perpetuellement persecuté des furies vengeresses de telz delitz... telle qu'on a descrit celle d'**Oreste**"" [70]"
Question Politique (1569); Thésée se présente nu devant les citoyens;je ne sais pas; Mythologie; Antiquité;" ""comme firent Lycurgue & Theopompe à Sparte, **Thesée** à Athenes... se presentans à toutes heures nuds"" [10]"
;;je ne sais pas;;;
